"Tournament","date","player1_id","player2_id","player1_score","player2_score","url"
"Ultimate Singles",2019-03-02,"PkMn Trainer LUKE","Fishbear414",2,1,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Forensic_"," omni_",0,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"SNOX","doujinner8",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Wayward","Sherwizzle",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"<//INDO//>","grumpypants",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Quank"," Bruh...",1,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"PppPatric","A Cute Boy",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02," Vypereus","Jayar",0,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Papa Rugi","PkMn Trainer LUKE",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"mir"," omni_",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Carnage","SNOX",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02," Sealing","Wayward",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"DJ Duck","<//INDO//>",0,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02," Wriggle~"," Bruh...",2,1,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Valxiya","PppPatric",1,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"jaystu","Jayar",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Papa Rugi","mir",2,1,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"Carnage"," Sealing",2,0,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"<//INDO//>"," Wriggle~",0,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"PppPatric","jaystu",2,1,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02,"FireThePyro","Papa Rugi",1,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
"Ultimate Singles",2019-03-02," Detta","Carnage",1,2,"https://smash.gg/tournament/orbitar-66/event/ultimate-singles"
